,id,entity_id,timestamp,provider,code,name,level,open,close,high,low,volume,turnover,change_pct,turnover_rate
172,stock_sz_000723_2005-03-15,stock_sz_000723,2005-03-15,joinquant,000723,美锦能源,1d,11.83,11.58,11.89,11.39,306235.0,3551544.0,,
173,stock_sz_000983_2005-03-15,stock_sz_000983,2005-03-15,joinquant,000983,山西焦煤,1d,16.46,16.13,16.48,16.04,3429617.0,55660848.0,,
174,stock_sh_600157_2005-03-15,stock_sh_600157,2005-03-15,joinquant,600157,永泰能源,1d,16.04,15.78,16.07,15.75,56879.0,903943.0,,
175,stock_sh_600188_2005-03-15,stock_sh_600188,2005-03-15,joinquant,600188,兖矿能源,1d,13.67,13.67,13.9,13.47,3397128.0,46521994.0,,
176,stock_sz_000723_2005-03-16,stock_sz_000723,2005-03-16,joinquant,000723,美锦能源,1d,11.53,11.24,11.58,11.0,588344.0,6573027.0,,
177,stock_sz_000983_2005-03-16,stock_sz_000983,2005-03-16,joinquant,000983,山西焦煤,1d,16.1,15.78,16.19,15.46,2203113.0,34581772.0,,
178,stock_sh_600157_2005-03-16,stock_sh_600157,2005-03-16,joinquant,600157,永泰能源,1d,15.68,15.71,15.78,15.55,46671.0,730279.0,,
179,stock_sh_600188_2005-03-16,stock_sh_600188,2005-03-16,joinquant,600188,兖矿能源,1d,13.53,13.47,13.66,13.27,2047366.0,27480467.0,,
180,stock_sz_000723_2005-03-17,stock_sz_000723,2005-03-17,joinquant,000723,美锦能源,1d,12.36,12.36,12.36,12.31,3004522.0,37135509.0,,
181,stock_sz_000983_2005-03-17,stock_sz_000983,2005-03-17,joinquant,000983,山西焦煤,1d,15.72,15.69,15.82,15.4,1770366.0,27561556.0,,
182,stock_sh_600157_2005-03-17,stock_sh_600157,2005-03-17,joinquant,600157,永泰能源,1d,15.75,15.84,15.91,15.62,41209.0,648813.0,,
183,stock_sh_600188_2005-03-17,stock_sh_600188,2005-03-17,joinquant,600188,兖矿能源,1d,13.42,13.41,13.56,13.26,1705148.0,22923463.0,,
184,stock_sz_000723_2005-03-18,stock_sz_000723,2005-03-18,joinquant,000723,美锦能源,1d,12.44,12.6,13.49,12.31,4372141.0,55890885.0,,
185,stock_sz_000983_2005-03-18,stock_sz_000983,2005-03-18,joinquant,000983,山西焦煤,1d,15.69,14.89,15.71,14.7,6374729.0,95978413.0,,
186,stock_sh_600157_2005-03-18,stock_sh_600157,2005-03-18,joinquant,600157,永泰能源,1d,15.88,15.39,15.97,15.39,42146.0,658436.0,,
187,stock_sh_600188_2005-03-18,stock_sh_600188,2005-03-18,joinquant,600188,兖矿能源,1d,13.41,13.16,13.42,12.93,4202451.0,55535438.0,,
188,stock_sz_000723_2005-03-21,stock_sz_000723,2005-03-21,joinquant,000723,美锦能源,1d,12.6,12.59,13.04,12.21,1371436.0,17187293.0,,
189,stock_sz_000983_2005-03-21,stock_sz_000983,2005-03-21,joinquant,000983,山西焦煤,1d,14.88,14.89,14.9,14.66,1377927.0,20422427.0,,
190,stock_sh_600157_2005-03-21,stock_sh_600157,2005-03-21,joinquant,600157,永泰能源,1d,16.17,15.39,16.2,15.2,24143.0,372691.0,,
191,stock_sh_600188_2005-03-21,stock_sh_600188,2005-03-21,joinquant,600188,兖矿能源,1d,13.19,13.1,13.25,12.75,462679.0,6045828.0,,
192,stock_sz_000723_2005-03-22,stock_sz_000723,2005-03-22,joinquant,000723,美锦能源,1d,12.44,11.65,12.57,11.36,1768867.0,21213900.0,,
193,stock_sz_000983_2005-03-22,stock_sz_000983,2005-03-22,joinquant,000983,山西焦煤,1d,14.9,15.36,15.42,14.8,1653352.0,25127615.0,,
194,stock_sh_600157_2005-03-22,stock_sh_600157,2005-03-22,joinquant,600157,永泰能源,1d,15.94,16.07,16.17,15.71,195736.0,3119052.0,,
195,stock_sh_600188_2005-03-22,stock_sh_600188,2005-03-22,joinquant,600188,兖矿能源,1d,13.1,13.1,13.37,12.94,1066974.0,13944857.0,,
196,stock_sz_000723_2005-03-23,stock_sz_000723,2005-03-23,joinquant,000723,美锦能源,1d,11.68,11.44,11.75,11.02,1549333.0,17669120.0,,
197,stock_sz_000983_2005-03-23,stock_sz_000983,2005-03-23,joinquant,000983,山西焦煤,1d,15.36,15.38,15.87,15.28,2041411.0,31878979.0,,
198,stock_sh_600157_2005-03-23,stock_sh_600157,2005-03-23,joinquant,600157,永泰能源,1d,16.14,16.36,16.65,16.04,223249.0,3653281.0,,
199,stock_sh_600188_2005-03-23,stock_sh_600188,2005-03-23,joinquant,600188,兖矿能源,1d,13.05,13.25,13.3,13.05,761451.0,10085493.0,,
200,stock_sz_000723_2005-03-24,stock_sz_000723,2005-03-24,joinquant,000723,美锦能源,1d,11.42,11.62,11.76,11.37,578507.0,6695749.0,,
201,stock_sz_000983_2005-03-24,stock_sz_000983,2005-03-24,joinquant,000983,山西焦煤,1d,15.3,15.29,15.42,14.93,990758.0,15055220.0,,
202,stock_sh_600157_2005-03-24,stock_sh_600157,2005-03-24,joinquant,600157,永泰能源,1d,16.23,16.07,16.23,15.26,75817.0,1197405.0,,
203,stock_sh_600188_2005-03-24,stock_sh_600188,2005-03-24,joinquant,600188,兖矿能源,1d,13.21,12.82,13.25,12.53,1614892.0,20656736.0,,
204,stock_sz_000723_2005-03-25,stock_sz_000723,2005-03-25,joinquant,000723,美锦能源,1d,11.62,11.65,11.66,11.39,412707.0,4759829.0,,
205,stock_sz_000983_2005-03-25,stock_sz_000983,2005-03-25,joinquant,000983,山西焦煤,1d,15.3,15.57,15.7,15.3,1472783.0,22838251.0,,
206,stock_sh_600157_2005-03-25,stock_sh_600157,2005-03-25,joinquant,600157,永泰能源,1d,15.97,15.65,15.97,15.62,47032.0,741949.0,,
207,stock_sh_600188_2005-03-25,stock_sh_600188,2005-03-25,joinquant,600188,兖矿能源,1d,12.81,12.71,12.81,12.62,632468.0,8030953.0,,
208,stock_sz_000723_2005-03-28,stock_sz_000723,2005-03-28,joinquant,000723,美锦能源,1d,11.68,11.7,11.79,11.24,630773.0,7266659.0,,
209,stock_sz_000983_2005-03-28,stock_sz_000983,2005-03-28,joinquant,000983,山西焦煤,1d,15.57,15.57,15.57,15.57,0.0,0.0,,
210,stock_sh_600157_2005-03-28,stock_sh_600157,2005-03-28,joinquant,600157,永泰能源,1d,15.55,14.87,15.55,14.61,70495.0,1055464.0,,
211,stock_sh_600188_2005-03-28,stock_sh_600188,2005-03-28,joinquant,600188,兖矿能源,1d,12.71,12.62,12.73,12.45,1175126.0,14745224.0,,
212,stock_sz_000723_2005-03-29,stock_sz_000723,2005-03-29,joinquant,000723,美锦能源,1d,11.66,11.47,11.66,11.37,250011.0,2877539.0,,
213,stock_sz_000983_2005-03-29,stock_sz_000983,2005-03-29,joinquant,000983,山西焦煤,1d,15.82,15.7,16.09,15.69,2321021.0,36792759.0,,
214,stock_sh_600157_2005-03-29,stock_sh_600157,2005-03-29,joinquant,600157,永泰能源,1d,14.58,14.29,14.84,14.22,88749.0,1287516.0,,
215,stock_sh_600188_2005-03-29,stock_sh_600188,2005-03-29,joinquant,600188,兖矿能源,1d,12.64,12.71,12.73,12.52,1649127.0,20741788.0,,
216,stock_sz_000723_2005-03-30,stock_sz_000723,2005-03-30,joinquant,000723,美锦能源,1d,11.42,11.19,11.44,11.05,397977.0,4470680.0,,
217,stock_sz_000983_2005-03-30,stock_sz_000983,2005-03-30,joinquant,000983,山西焦煤,1d,15.73,15.87,16.06,15.54,2764146.0,44003157.0,,
218,stock_sh_600157_2005-03-30,stock_sh_600157,2005-03-30,joinquant,600157,永泰能源,1d,14.26,13.45,14.26,13.06,78130.0,1067213.0,,
219,stock_sh_600188_2005-03-30,stock_sh_600188,2005-03-30,joinquant,600188,兖矿能源,1d,12.71,12.53,12.71,12.4,2068588.0,26009644.0,,
220,stock_sz_000723_2005-03-31,stock_sz_000723,2005-03-31,joinquant,000723,美锦能源,1d,11.03,10.98,11.18,10.82,507842.0,5544780.0,,
221,stock_sz_000983_2005-03-31,stock_sz_000983,2005-03-31,joinquant,000983,山西焦煤,1d,15.82,15.99,16.03,15.49,1457312.0,22849264.0,,
222,stock_sh_600157_2005-03-31,stock_sh_600157,2005-03-31,joinquant,600157,永泰能源,1d,13.28,13.45,13.58,13.19,49488.0,663853.0,,
223,stock_sh_600188_2005-03-31,stock_sh_600188,2005-03-31,joinquant,600188,兖矿能源,1d,12.52,12.63,12.68,12.5,677649.0,8527292.0,,
224,stock_sz_000723_2005-04-01,stock_sz_000723,2005-04-01,joinquant,000723,美锦能源,1d,10.94,11.16,11.49,10.58,882235.0,9820048.0,,
225,stock_sz_000983_2005-04-01,stock_sz_000983,2005-04-01,joinquant,000983,山西焦煤,1d,15.91,16.7,17.18,15.78,5483428.0,91246899.0,,
226,stock_sh_600157_2005-04-01,stock_sh_600157,2005-04-01,joinquant,600157,永泰能源,1d,13.45,13.87,14.19,13.12,129963.0,1763328.0,,
227,stock_sh_600188_2005-04-01,stock_sh_600188,2005-04-01,joinquant,600188,兖矿能源,1d,12.65,13.16,13.32,12.59,5959683.0,77956202.0,,
228,stock_sz_000723_2005-04-04,stock_sz_000723,2005-04-04,joinquant,000723,美锦能源,1d,11.02,10.64,11.02,10.58,536417.0,5767211.0,,
229,stock_sz_000983_2005-04-04,stock_sz_000983,2005-04-04,joinquant,000983,山西焦煤,1d,16.36,17.0,17.31,16.3,4679356.0,79623401.0,,
230,stock_sh_600157_2005-04-04,stock_sh_600157,2005-04-04,joinquant,600157,永泰能源,1d,13.67,14.42,14.87,13.45,176689.0,2524487.0,,
231,stock_sh_600188_2005-04-04,stock_sh_600188,2005-04-04,joinquant,600188,兖矿能源,1d,13.05,13.07,13.29,12.74,3201080.0,41799063.0,,
232,stock_sz_000723_2005-04-05,stock_sz_000723,2005-04-05,joinquant,000723,美锦能源,1d,10.58,10.08,10.68,10.01,768085.0,7871013.0,,
233,stock_sz_000983_2005-04-05,stock_sz_000983,2005-04-05,joinquant,000983,山西焦煤,1d,17.03,16.77,17.19,16.7,3098163.0,52348074.0,,
234,stock_sh_600157_2005-04-05,stock_sh_600157,2005-04-05,joinquant,600157,永泰能源,1d,14.19,13.9,14.58,13.87,88529.0,1261147.0,,
235,stock_sh_600188_2005-04-05,stock_sh_600188,2005-04-05,joinquant,600188,兖矿能源,1d,13.07,13.27,13.42,13.05,3333186.0,44212160.0,,
236,stock_sz_000723_2005-04-06,stock_sz_000723,2005-04-06,joinquant,000723,美锦能源,1d,10.04,10.29,10.42,10.0,484278.0,4964285.0,,
237,stock_sz_000983_2005-04-06,stock_sz_000983,2005-04-06,joinquant,000983,山西焦煤,1d,16.72,17.45,17.78,16.72,8873696.0,152968562.0,,
238,stock_sh_600157_2005-04-06,stock_sh_600157,2005-04-06,joinquant,600157,永泰能源,1d,15.29,15.29,15.29,14.68,1030605.0,15691346.0,,
239,stock_sh_600188_2005-04-06,stock_sh_600188,2005-04-06,joinquant,600188,兖矿能源,1d,13.21,13.45,13.58,13.21,4240435.0,56710179.0,,
240,stock_sz_000723_2005-04-07,stock_sz_000723,2005-04-07,joinquant,000723,美锦能源,1d,10.37,10.43,10.82,10.29,591973.0,6203158.0,,
241,stock_sz_000983_2005-04-07,stock_sz_000983,2005-04-07,joinquant,000983,山西焦煤,1d,17.45,17.06,18.04,16.87,6416283.0,112336464.0,,
242,stock_sh_600157_2005-04-07,stock_sh_600157,2005-04-07,joinquant,600157,永泰能源,1d,15.42,15.07,15.94,14.58,798935.0,12233123.0,,
243,stock_sh_600188_2005-04-07,stock_sh_600188,2005-04-07,joinquant,600188,兖矿能源,1d,13.52,13.26,13.77,13.26,4397245.0,59427757.0,,
244,stock_sz_000723_2005-04-08,stock_sz_000723,2005-04-08,joinquant,000723,美锦能源,1d,10.5,10.53,10.56,10.21,636596.0,6617319.0,,
245,stock_sz_000983_2005-04-08,stock_sz_000983,2005-04-08,joinquant,000983,山西焦煤,1d,17.06,17.21,17.3,16.84,3064594.0,52418783.0,,
246,stock_sh_600157_2005-04-08,stock_sh_600157,2005-04-08,joinquant,600157,永泰能源,1d,14.61,15.07,15.55,14.61,441423.0,6617956.0,,
247,stock_sh_600188_2005-04-08,stock_sh_600188,2005-04-08,joinquant,600188,兖矿能源,1d,13.23,13.57,13.58,13.21,1089518.0,14685097.0,,
248,stock_sz_000723_2005-04-11,stock_sz_000723,2005-04-11,joinquant,000723,美锦能源,1d,10.53,10.64,10.85,10.45,1473148.0,15724920.0,,
249,stock_sz_000983_2005-04-11,stock_sz_000983,2005-04-11,joinquant,000983,山西焦煤,1d,17.24,16.87,17.24,16.73,3048430.0,51478034.0,,
250,stock_sh_600157_2005-04-11,stock_sh_600157,2005-04-11,joinquant,600157,永泰能源,1d,14.9,14.58,14.9,14.42,320030.0,4678976.0,,
251,stock_sh_600188_2005-04-11,stock_sh_600188,2005-04-11,joinquant,600188,兖矿能源,1d,13.61,13.43,13.63,13.27,1024370.0,13716749.0,,
252,stock_sz_000723_2005-04-12,stock_sz_000723,2005-04-12,joinquant,000723,美锦能源,1d,10.66,10.27,10.72,10.08,497037.0,5190610.0,,
253,stock_sz_000983_2005-04-12,stock_sz_000983,2005-04-12,joinquant,000983,山西焦煤,1d,16.72,16.87,16.97,16.49,1295635.0,21673862.0,,
254,stock_sh_600157_2005-04-12,stock_sh_600157,2005-04-12,joinquant,600157,永泰能源,1d,14.58,14.52,14.84,14.39,68735.0,1002410.0,,
255,stock_sh_600188_2005-04-12,stock_sh_600188,2005-04-12,joinquant,600188,兖矿能源,1d,13.42,13.19,13.42,13.11,1658897.0,21887513.0,,
256,stock_sz_000723_2005-04-13,stock_sz_000723,2005-04-13,joinquant,000723,美锦能源,1d,10.27,10.58,10.68,10.27,1195667.0,12550875.0,,
257,stock_sz_000983_2005-04-13,stock_sz_000983,2005-04-13,joinquant,000983,山西焦煤,1d,17.05,17.5,17.6,16.99,4014432.0,69632044.0,,
258,stock_sh_600157_2005-04-13,stock_sh_600157,2005-04-13,joinquant,600157,永泰能源,1d,14.84,14.77,14.84,14.42,129473.0,1902148.0,,
259,stock_sh_600188_2005-04-13,stock_sh_600188,2005-04-13,joinquant,600188,兖矿能源,1d,13.36,13.5,13.56,13.24,2760320.0,36984534.0,,
260,stock_sz_000723_2005-04-14,stock_sz_000723,2005-04-14,joinquant,000723,美锦能源,1d,10.69,11.19,11.24,10.53,3731094.0,40819489.0,,
261,stock_sz_000983_2005-04-14,stock_sz_000983,2005-04-14,joinquant,000983,山西焦煤,1d,17.62,17.02,17.64,16.99,2514684.0,43115019.0,,
262,stock_sh_600157_2005-04-14,stock_sh_600157,2005-04-14,joinquant,600157,永泰能源,1d,14.58,14.32,14.97,14.29,67623.0,982911.0,,
263,stock_sh_600188_2005-04-14,stock_sh_600188,2005-04-14,joinquant,600188,兖矿能源,1d,13.53,13.34,13.56,13.19,2841463.0,37851239.0,,
264,stock_sz_000723_2005-04-15,stock_sz_000723,2005-04-15,joinquant,000723,美锦能源,1d,11.1,10.53,11.1,10.5,1164072.0,12515298.0,,
265,stock_sz_000983_2005-04-15,stock_sz_000983,2005-04-15,joinquant,000983,山西焦煤,1d,17.02,16.83,17.11,16.75,2759856.0,46774022.0,,
266,stock_sh_600157_2005-04-15,stock_sh_600157,2005-04-15,joinquant,600157,永泰能源,1d,14.26,13.61,14.26,13.48,90799.0,1256466.0,,
267,stock_sh_600188_2005-04-15,stock_sh_600188,2005-04-15,joinquant,600188,兖矿能源,1d,13.24,12.71,13.24,12.52,4822926.0,61435284.0,,
268,stock_sz_000723_2005-04-18,stock_sz_000723,2005-04-18,joinquant,000723,美锦能源,1d,10.45,10.32,10.48,10.12,505203.0,5189365.0,,
269,stock_sz_000983_2005-04-18,stock_sz_000983,2005-04-18,joinquant,000983,山西焦煤,1d,16.75,16.87,17.12,16.6,1467065.0,24699472.0,,
270,stock_sh_600157_2005-04-18,stock_sh_600157,2005-04-18,joinquant,600157,永泰能源,1d,14.26,13.93,14.35,13.54,78241.0,1087066.0,,
271,stock_sh_600188_2005-04-18,stock_sh_600188,2005-04-18,joinquant,600188,兖矿能源,1d,12.63,12.31,12.73,12.3,1502180.0,18565844.0,,
272,stock_sz_000723_2005-04-19,stock_sz_000723,2005-04-19,joinquant,000723,美锦能源,1d,10.3,9.28,10.35,9.28,1004759.0,9784308.0,,
273,stock_sz_000983_2005-04-19,stock_sz_000983,2005-04-19,joinquant,000983,山西焦煤,1d,16.86,16.49,17.04,16.42,2509336.0,41563620.0,,
274,stock_sh_600157_2005-04-19,stock_sh_600157,2005-04-19,joinquant,600157,永泰能源,1d,13.9,13.71,14.0,13.61,38410.0,527687.0,,
275,stock_sh_600188_2005-04-19,stock_sh_600188,2005-04-19,joinquant,600188,兖矿能源,1d,12.31,12.47,12.53,12.28,1069604.0,13340885.0,,
276,stock_sz_000723_2005-04-20,stock_sz_000723,2005-04-20,joinquant,000723,美锦能源,1d,9.07,8.36,9.14,8.36,1364601.0,11595140.0,,
277,stock_sz_000983_2005-04-20,stock_sz_000983,2005-04-20,joinquant,000983,山西焦煤,1d,16.15,16.52,16.56,16.15,1940641.0,31842000.0,,
278,stock_sh_600157_2005-04-20,stock_sh_600157,2005-04-20,joinquant,600157,永泰能源,1d,13.71,13.93,14.26,13.71,86782.0,1216487.0,,
279,stock_sh_600188_2005-04-20,stock_sh_600188,2005-04-20,joinquant,600188,兖矿能源,1d,12.36,12.41,12.53,12.28,606126.0,7477581.0,,
280,stock_sz_000723_2005-04-21,stock_sz_000723,2005-04-21,joinquant,000723,美锦能源,1d,8.18,8.23,8.54,7.86,1018556.0,8252942.0,,
281,stock_sz_000983_2005-04-21,stock_sz_000983,2005-04-21,joinquant,000983,山西焦煤,1d,16.46,16.81,16.95,16.37,1759836.0,29570552.0,,
282,stock_sh_600157_2005-04-21,stock_sh_600157,2005-04-21,joinquant,600157,永泰能源,1d,14.06,13.28,14.09,13.28,69352.0,947842.0,,
283,stock_sh_600188_2005-04-21,stock_sh_600188,2005-04-21,joinquant,600188,兖矿能源,1d,12.37,12.35,12.43,12.2,1106838.0,13613526.0,,
284,stock_sz_000723_2005-04-22,stock_sz_000723,2005-04-22,joinquant,000723,美锦能源,1d,8.12,7.53,8.31,7.44,1072737.0,8389001.0,,
285,stock_sz_000983_2005-04-22,stock_sz_000983,2005-04-22,joinquant,000983,山西焦煤,1d,16.67,16.81,16.86,16.62,1561914.0,26191338.0,,
286,stock_sh_600157_2005-04-22,stock_sh_600157,2005-04-22,joinquant,600157,永泰能源,1d,13.28,13.38,13.54,13.12,76478.0,1015601.0,,
287,stock_sh_600188_2005-04-22,stock_sh_600188,2005-04-22,joinquant,600188,兖矿能源,1d,12.35,12.45,12.47,12.31,1512828.0,18733453.0,,
288,stock_sz_000723_2005-04-25,stock_sz_000723,2005-04-25,joinquant,000723,美锦能源,1d,7.7,8.29,8.29,7.7,1760244.0,14562461.0,,
289,stock_sz_000983_2005-04-25,stock_sz_000983,2005-04-25,joinquant,000983,山西焦煤,1d,16.77,16.41,16.77,15.97,2727799.0,44691804.0,,
290,stock_sh_600157_2005-04-25,stock_sh_600157,2005-04-25,joinquant,600157,永泰能源,1d,13.45,12.83,13.45,12.47,103383.0,1342234.0,,
291,stock_sh_600188_2005-04-25,stock_sh_600188,2005-04-25,joinquant,600188,兖矿能源,1d,12.47,11.71,12.5,11.6,5044619.0,59115814.0,,
292,stock_sz_000723_2005-04-26,stock_sz_000723,2005-04-26,joinquant,000723,美锦能源,1d,8.2,8.54,9.04,8.12,1938317.0,16739665.0,,
293,stock_sz_000983_2005-04-26,stock_sz_000983,2005-04-26,joinquant,000983,山西焦煤,1d,16.41,15.75,16.41,15.29,8466700.0,133084765.0,,
294,stock_sh_600157_2005-04-26,stock_sh_600157,2005-04-26,joinquant,600157,永泰能源,1d,12.64,13.22,13.25,12.64,47649.0,622470.0,,
295,stock_sh_600188_2005-04-26,stock_sh_600188,2005-04-26,joinquant,600188,兖矿能源,1d,12.25,12.18,12.3,11.76,8869158.0,106139783.0,,
296,stock_sz_000723_2005-04-27,stock_sz_000723,2005-04-27,joinquant,000723,美锦能源,1d,8.42,8.04,8.46,7.74,1087499.0,8733242.0,,
297,stock_sz_000983_2005-04-27,stock_sz_000983,2005-04-27,joinquant,000983,山西焦煤,1d,15.7,15.62,15.93,15.49,3650285.0,56952952.0,,
298,stock_sh_600157_2005-04-27,stock_sh_600157,2005-04-27,joinquant,600157,永泰能源,1d,13.22,13.09,13.32,12.83,32253.0,421072.0,,
299,stock_sh_600188_2005-04-27,stock_sh_600188,2005-04-27,joinquant,600188,兖矿能源,1d,12.31,12.31,12.57,12.24,2048500.0,25307952.0,,
300,stock_sz_000723_2005-04-28,stock_sz_000723,2005-04-28,joinquant,000723,美锦能源,1d,8.16,8.41,8.46,7.82,738909.0,6054638.0,,
301,stock_sz_000983_2005-04-28,stock_sz_000983,2005-04-28,joinquant,000983,山西焦煤,1d,15.82,16.13,16.26,15.49,5989550.0,95847398.0,,
302,stock_sh_600157_2005-04-28,stock_sh_600157,2005-04-28,joinquant,600157,永泰能源,1d,13.28,13.54,13.77,12.86,114756.0,1531143.0,,
303,stock_sh_600188_2005-04-28,stock_sh_600188,2005-04-28,joinquant,600188,兖矿能源,1d,12.33,12.49,12.57,12.33,2725029.0,34019421.0,,
304,stock_sz_000723_2005-04-29,stock_sz_000723,2005-04-29,joinquant,000723,美锦能源,1d,8.38,8.08,8.38,8.04,595330.0,4855673.0,,
305,stock_sz_000983_2005-04-29,stock_sz_000983,2005-04-29,joinquant,000983,山西焦煤,1d,16.04,15.71,16.34,15.49,2854461.0,45198771.0,,
306,stock_sh_600157_2005-04-29,stock_sh_600157,2005-04-29,joinquant,600157,永泰能源,1d,13.45,13.28,13.45,13.06,73566.0,976446.0,,
307,stock_sh_600188_2005-04-29,stock_sh_600188,2005-04-29,joinquant,600188,兖矿能源,1d,12.52,12.2,12.6,12.1,2847314.0,35067937.0,,
308,stock_sz_000723_2005-05-09,stock_sz_000723,2005-05-09,joinquant,000723,美锦能源,1d,7.7,7.27,8.07,7.27,716420.0,5247237.0,,
309,stock_sz_000983_2005-05-09,stock_sz_000983,2005-05-09,joinquant,000983,山西焦煤,1d,15.77,15.49,15.99,15.09,1627866.0,25257474.0,,
310,stock_sh_600157_2005-05-09,stock_sh_600157,2005-05-09,joinquant,600157,永泰能源,1d,13.19,12.8,13.28,12.64,33607.0,428942.0,,
311,stock_sh_600188_2005-05-09,stock_sh_600188,2005-05-09,joinquant,600188,兖矿能源,1d,12.31,12.4,12.47,12.0,2173611.0,26801909.0,,
312,stock_sz_000723_2005-05-10,stock_sz_000723,2005-05-10,joinquant,000723,美锦能源,1d,6.98,6.95,7.03,6.69,667415.0,4589775.0,,
313,stock_sz_000983_2005-05-10,stock_sz_000983,2005-05-10,joinquant,000983,山西焦煤,1d,15.45,15.24,15.59,14.93,1953429.0,29763987.0,,
314,stock_sh_600157_2005-05-10,stock_sh_600157,2005-05-10,joinquant,600157,永泰能源,1d,12.64,12.44,12.73,12.15,69173.0,857292.0,,
315,stock_sh_600188_2005-05-10,stock_sh_600188,2005-05-10,joinquant,600188,兖矿能源,1d,12.43,12.41,12.47,12.21,1766057.0,21803769.0,,
316,stock_sz_000723_2005-05-11,stock_sz_000723,2005-05-11,joinquant,000723,美锦能源,1d,6.93,6.97,7.11,6.93,312065.0,2190587.0,,
317,stock_sz_000983_2005-05-11,stock_sz_000983,2005-05-11,joinquant,000983,山西焦煤,1d,15.19,15.05,15.49,14.98,1218174.0,18598443.0,,
318,stock_sh_600157_2005-05-11,stock_sh_600157,2005-05-11,joinquant,600157,永泰能源,1d,12.38,12.47,12.67,12.31,61356.0,764391.0,,
319,stock_sh_600188_2005-05-11,stock_sh_600188,2005-05-11,joinquant,600188,兖矿能源,1d,12.37,12.3,12.43,12.12,1314849.0,16179815.0,,
320,stock_sz_000723_2005-05-12,stock_sz_000723,2005-05-12,joinquant,000723,美锦能源,1d,6.82,7.1,7.1,6.72,337921.0,2341997.0,,
321,stock_sz_000983_2005-05-12,stock_sz_000983,2005-05-12,joinquant,000983,山西焦煤,1d,15.18,14.93,15.18,14.68,3140641.0,46738917.0,,
322,stock_sh_600157_2005-05-12,stock_sh_600157,2005-05-12,joinquant,600157,永泰能源,1d,12.51,12.7,13.22,12.51,79043.0,1008097.0,,
323,stock_sh_600188_2005-05-12,stock_sh_600188,2005-05-12,joinquant,600188,兖矿能源,1d,12.2,12.02,12.31,11.96,1138831.0,13749135.0,,
324,stock_sz_000723_2005-05-13,stock_sz_000723,2005-05-13,joinquant,000723,美锦能源,1d,7.18,7.13,7.21,6.82,379270.0,2676801.0,,
325,stock_sz_000983_2005-05-13,stock_sz_000983,2005-05-13,joinquant,000983,山西焦煤,1d,14.89,15.09,15.19,14.77,2713818.0,40550246.0,,
326,stock_sh_600157_2005-05-13,stock_sh_600157,2005-05-13,joinquant,600157,永泰能源,1d,12.7,12.86,12.96,12.57,70478.0,899546.0,,
327,stock_sh_600188_2005-05-13,stock_sh_600188,2005-05-13,joinquant,600188,兖矿能源,1d,12.01,11.87,12.04,11.62,904401.0,10687655.0,,
328,stock_sz_000723_2005-05-16,stock_sz_000723,2005-05-16,joinquant,000723,美锦能源,1d,7.1,7.01,7.1,6.82,302586.0,2100217.0,,
329,stock_sz_000983_2005-05-16,stock_sz_000983,2005-05-16,joinquant,000983,山西焦煤,1d,15.09,13.58,15.09,13.58,3551374.0,50944384.0,,
330,stock_sh_600157_2005-05-16,stock_sh_600157,2005-05-16,joinquant,600157,永泰能源,1d,12.93,12.6,12.99,12.41,53519.0,676409.0,,
